setup,direction,bias,session,entry,sl,tp,rr,qty,entry_time,entry_tf,exit,exit_time,result,exit_note,_confirm_check_i15,_confirm_level,r_pnl,equity_r
2,long,bullish,ny,14722.5,14712.5,14747.5,2.5,25,2021-10-05 19:01:00,1m,14712.5,2021-10-05 19:15:00,loss,SL,,14711.0,-1.054,432.6925185290776
1,short,bearish,ny,14538.0,14548.0,14513.0,1.875,25,2021-10-06 16:01:00,1m,14556.75,2021-10-06 16:15:00,loss,M15_INVALIDATED,91815.0,14519.5,-1.054,431.6385185290776
1,short,bearish,ny,14588.25,14600.5,14557.625,2.5,20,2021-10-06 17:25:00,1m,14600.5,2021-10-06 17:30:00,loss,SL,,14599.5,-1.0440816326530613,430.59443689642455
1,short,bearish,ny,14821.0,14833.5,14789.75,2.5,20,2021-10-11 18:52:00,1m,14833.5,2021-10-11 19:00:00,loss,SL,,14829.0,-1.0432,429.55123689642454
2,long,bullish,ny,14713.0,14695.5,14756.75,2.5,14,2021-10-13 17:47:00,1m,14756.75,2021-10-13 19:30:00,win,TP,,14704.0,2.4691428571428573,432.0203797535674
1,short,bearish,london,15322.25,15332.25,15297.25,0.0,25,2021-10-21 14:11:00,1m,15322.25,2021-10-21 14:15:00,loss,M15_INVALIDATED,92831.0,15316.5,-1.054,430.9663797535674
1,short,bearish,ny,15587.75,15603.75,15547.75,2.5,15,2021-10-27 16:06:00,1m,15603.75,2021-10-27 16:15:00,loss,SL,,15592.75,-1.03375,429.9326297535674
2,long,bullish,ny,15827.5,15809.5,15872.5,0.041666666666666664,13,2021-11-01 14:53:00,1m,15826.75,2021-11-01 16:15:00,loss,M15_INVALIDATED,93499.0,15858.0,-1.03,428.90262975356745
1,short,bearish,ny,16375.75,16385.75,16350.75,2.5,25,2021-11-09 15:34:00,1m,16350.75,2021-11-09 15:45:00,win,TP,,16383.5,2.446,431.3486297535675
1,short,bearish,ny,16237.25,16249.75,16206.0,0.12,20,2021-11-09 16:24:00,1m,16235.75,2021-11-09 16:30:00,win,M15_INVALIDATED,94053.0,16216.0,0.0768,431.42542975356747
1,short,bearish,ny,16247.75,16257.75,16222.75,2.5,25,2021-11-09 17:13:00,1m,16222.75,2021-11-09 17:15:00,win,1m_TP_first,,16216.0,2.446,433.8714297535675
1,short,bearish,ny,16222.0,16236.0,16187.0,2.5,17,2021-11-09 18:28:00,1m,16236.0,2021-11-09 18:45:00,loss,SL,,16216.0,-1.0385714285714285,432.8328583249961
2,long,bullish,ny,16047.25,16037.25,16072.25,2.5,25,2021-11-11 18:34:00,1m,16037.25,2021-11-11 19:00:00,loss,SL,,16041.75,-1.054,431.7788583249961
1,short,bearish,ny,16229.75,16239.75,16204.75,2.5,25,2021-11-16 16:22:00,1m,16204.75,2021-11-16 16:30:00,win,TP,,16239.0,2.446,434.22485832499615
2,long,bullish,ny,16525.0,16515.0,16550.0,2.5,25,2021-11-22 19:43:00,1m,16515.0,2021-11-22 19:45:00,loss,SL,,16533.5,-1.054,433.1708583249962
1,short,bearish,asia,16340.25,16350.25,16315.25,0.25,25,2021-11-23 03:31:00,1m,16342.75,2021-11-23 03:45:00,loss,M15_INVALIDATED,94936.0,16332.5,-1.054,432.1168583249962
1,short,bearish,asia,16327.0,16340.25,16293.875,2.5,18,2021-11-23 06:46:00,1m,16340.25,2021-11-23 07:00:00,loss,SL,,16332.5,-1.040754716981132,431.07610360801505
2,long,bullish,ny,16258.5,16248.5,16283.5,0.925,25,2021-11-24 16:40:00,1m,16249.25,2021-11-24 16:45:00,loss,M15_INVALIDATED,95081.0,16266.5,-1.054,430.0221036080151
2,long,bullish,ny,16241.5,16231.5,16266.5,2.35,25,2021-11-24 17:10:00,1m,16265.0,2021-11-24 17:15:00,win,M15_INVALIDATED,95083.0,16266.5,2.2960000000000003,432.31810360801506
2,long,bullish,ny,16313.5,16303.5,16338.5,0.55,25,2021-11-24 17:31:00,1m,16308.0,2021-11-24 17:45:00,loss,M15_INVALIDATED,95085.0,16319.25,-1.054,431.2641036080151
2,long,bullish,ny,16283.0,16273.0,16308.0,0.525,25,2021-11-24 18:26:00,1m,16277.75,2021-11-24 18:30:00,loss,M15_INVALIDATED,95088.0,16303.5,-1.054,430.2101036080151
1,short,bearish,asia,16411.5,16421.5,16386.5,2.5,25,2021-11-25 08:23:00,1m,16421.5,2021-11-25 09:00:00,loss,SL,,16418.75,-1.054,429.15610360801514
2,long,bullish,ny,16239.75,16229.75,16264.75,2.5,25,2021-11-29 15:31:00,1m,16264.75,2021-11-29 15:45:00,win,1m_TP_first,,16255.5,2.446,431.60210360801517
2,long,bullish,ny,16290.0,16277.25,16321.875,2.5,19,2021-11-29 16:11:00,1m,16277.25,2021-11-29 16:15:00,loss,SL,,16274.0,-1.0423529411764707,430.5597506668387
2,long,bullish,ny,16244.5,16234.5,16269.5,0.625,25,2021-11-29 16:34:00,1m,16250.75,2021-11-29 16:45:00,win,M15_INVALIDATED,95329.0,16255.5,0.571,431.1307506668387
2,long,bullish,ny,16290.25,16273.25,16332.75,2.5,14,2021-11-29 17:10:00,1m,16332.75,2021-11-29 17:30:00,win,TP,,16274.0,2.468235294117647,433.5989859609563
2,long,bullish,ny,16403.75,16393.75,16428.75,2.5,25,2021-11-29 19:03:00,1m,16393.75,2021-11-29 19:15:00,loss,SL,,16370.5,-1.054,432.54498596095635
2,long,bullish,asia,16279.75,16264.25,16318.5,2.5,16,2021-11-30 07:12:00,1m,16318.5,2021-11-30 08:00:00,win,TP,,16255.5,2.465161290322581,435.0101472512789
2,long,bullish,ny,16355.75,16345.75,16380.75,2.5,25,2021-11-30 15:46:00,1m,16380.75,2021-11-30 16:00:00,win,TP,,16370.5,2.446,437.45614725127894
2,long,bullish,ny,16158.5,16140.75,16202.875,0.29577464788732394,14,2021-11-30 19:37:00,1m,16153.25,2021-11-30 19:45:00,loss,M15_INVALIDATED,95434.0,16166.5,-1.0304225352112677,436.4257247160677
1,short,bearish,london,15923.75,15933.75,15898.75,2.5,25,2021-12-15 14:42:00,1m,15898.75,2021-12-15 14:45:00,win,TP,,15961.75,2.446,438.8717247160677
1,short,bearish,ny,15899.5,15910.0,15873.25,2.5,23,2021-12-17 17:34:00,1m,15873.25,2021-12-17 17:45:00,win,TP,,15873.0,2.4485714285714284,441.32029614463914
1,short,bearish,ny,15865.25,15879.75,15829.0,2.5,17,2021-12-17 19:40:00,1m,15879.75,2021-12-17 19:45:00,loss,SL,,15873.0,-1.0372413793103448,440.2830547653288
1,short,bearish,london,15962.5,15972.5,15937.5,2.5,25,2021-12-22 15:13:00,1m,15937.5,2021-12-22 15:30:00,win,1m_TP_first,,15956.5,2.446,442.72905476532884
2,long,bullish,london,16170.25,16160.25,16195.25,2.5,25,2021-12-23 09:55:00,1m,16195.25,2021-12-23 11:30:00,win,TP,,16162.75,2.446,445.17505476532887
1,short,bearish,ny,16184.25,16194.25,16159.25,1.875,25,2021-12-23 15:31:00,1m,16203.0,2021-12-23 15:45:00,loss,M15_INVALIDATED,97004.0,16190.0,-1.054,444.1210547653289
2,long,bullish,ny,16527.75,16517.75,16552.75,2.5,25,2021-12-28 17:53:00,1m,16552.75,2021-12-28 18:00:00,win,TP,,16533.0,2.446,446.5670547653289
2,long,bullish,ny,16486.5,16476.5,16511.5,2.5,25,2021-12-29 15:49:00,1m,16511.5,2021-12-29 16:00:00,win,1m_TP_first,,16498.25,2.446,449.01305476532895
2,long,bullish,ny,16432.5,16422.5,16457.5,2.5,25,2021-12-29 16:43:00,1m,16457.5,2021-12-29 17:00:00,win,TP,,16452.25,2.446,451.459054765329
1,short,bearish,ny,16424.0,16439.75,16384.625,2.5,15,2021-12-31 15:46:00,1m,16384.625,2021-12-31 16:00:00,win,TP,,16433.0,2.4657142857142857,453.92476905104326
1,short,bearish,ny,15804.25,15816.25,15774.25,2.5,20,2022-01-06 15:49:00,1m,15774.25,2022-01-06 16:00:00,win,TP,,15782.5,2.455,456.37976905104324
1,short,bearish,ny,15773.0,15784.5,15744.25,2.5,21,2022-01-06 16:30:00,1m,15784.5,2022-01-06 16:45:00,loss,SL,,15782.5,-1.0469565217391303,455.33281252930414
1,short,bearish,ny,15818.25,15828.25,15793.25,0.325,25,2022-01-06 17:31:00,1m,15815.0,2022-01-06 17:45:00,win,M15_INVALIDATED,97849.0,15813.0,0.271,455.60381252930415
1,short,bearish,ny,15821.5,15838.0,15780.25,0.2878787878787879,15,2022-01-06 19:01:00,1m,15826.25,2022-01-06 19:15:00,loss,M15_INVALIDATED,97855.0,15813.0,-1.0327272727272727,454.57108525657685
1,short,bearish,ny,15775.75,15785.75,15750.75,3.0,25,2022-01-06 19:31:00,1m,15805.75,2022-01-06 19:45:00,loss,M15_INVALIDATED,97857.0,15782.5,-1.054,453.5170852565769
1,short,bearish,london,15773.5,15783.5,15748.5,2.5,25,2022-01-07 14:04:00,1m,15783.5,2022-01-07 14:30:00,loss,1m_SL_first,,15782.5,-1.054,452.4630852565769
1,short,bearish,london,15680.75,15690.75,15655.75,2.5,25,2022-01-11 13:46:00,1m,15655.75,2022-01-11 14:00:00,win,TP,,15669.0,2.446,454.90908525657693
1,short,bearish,london,15637.75,15647.75,15612.75,2.5,25,2022-01-11 14:40:00,1m,15612.75,2022-01-11 14:45:00,win,TP,,15642.75,2.446,457.35508525657696
1,short,bearish,ny,15659.75,15673.5,15625.375,2.5,18,2022-01-13 19:13:00,1m,15673.5,2022-01-13 19:15:00,loss,SL,,15669.0,-1.0392727272727273,456.31581252930425
1,short,bearish,ny,15518.75,15538.75,15468.75,2.5,12,2022-01-14 16:16:00,1m,15468.75,2022-01-14 16:45:00,win,TP,,15554.5,2.473,458.78881252930427
1,short,bearish,ny,15549.0,15559.0,15524.0,2.5,25,2022-01-14 17:52:00,1m,15524.0,2022-01-14 18:15:00,win,TP,,15554.5,2.446,461.2348125293043
1,short,bearish,ny,14351.25,14366.75,14312.5,2.5,16,2022-01-27 16:21:00,1m,14312.5,2022-01-27 16:30:00,win,TP,,14378.5,2.465161290322581,463.69997381962685
1,short,bearish,ny,14295.25,14305.25,14270.25,2.5,25,2022-01-27 17:25:00,1m,14270.25,2022-01-27 17:30:00,win,1m_TP_first,,14282.25,2.446,466.1459738196269
1,short,bearish,ny,14295.75,14305.75,14270.75,2.5,25,2022-01-27 18:01:00,1m,14270.75,2022-01-27 18:15:00,win,TP,,14282.25,2.446,468.5919738196269
2,long,bullish,ny,14843.5,14824.5,14891.0,2.5,13,2022-02-01 16:24:00,1m,14824.5,2022-02-01 16:30:00,loss,SL,,14818.0,-1.028421052631579,467.5635527669953
2,long,bullish,ny,14858.5,14846.5,14888.5,2.5,20,2022-02-01 17:01:00,1m,14888.5,2022-02-01 17:15:00,win,TP,,14846.75,2.455,470.0185527669953
2,long,bullish,london,14446.25,14436.25,14471.25,2.5,25,2022-02-04 15:16:00,1m,14471.25,2022-02-04 15:30:00,win,1m_TP_first,,14456.25,2.446,472.4645527669953
1,short,bearish,london,15032.0,15042.0,15007.0,2.5,25,2022-02-10 14:23:00,1m,15007.0,2022-02-10 14:30:00,win,TP,,15040.0,2.446,474.91055276699535
1,short,bearish,london,14797.5,14812.75,14759.375,2.5,16,2022-02-10 15:40:00,1m,14812.75,2022-02-10 15:45:00,loss,SL,,14819.5,-1.0354098360655737,473.87514293092977
1,short,bearish,ny,14715.25,14728.25,14682.75,2.5,19,2022-02-11 15:55:00,1m,14682.75,2022-02-11 16:00:00,win,TP,,14727.0,2.4584615384615383,476.33360446939133
1,short,bearish,ny,14609.75,14629.5,14560.375,1.1518987341772151,12,2022-02-11 16:17:00,1m,14632.5,2022-02-11 16:30:00,loss,M15_INVALIDATED,100254.0,14624.0,-1.0273417721518987,475.30626269723945
1,short,bearish,ny,14674.0,14684.0,14649.0,2.5,25,2022-02-11 16:49:00,1m,14649.0,2022-02-11 17:00:00,win,TP,,14664.75,2.446,477.7522626972395
2,long,bullish,london,14597.5,14587.5,14622.5,2.5,25,2022-02-16 09:16:00,1m,14622.5,2022-02-16 09:30:00,win,TP,,14622.0,2.446,480.1982626972395
1,short,bearish,asia,14579.5,14589.5,14554.5,0.475,25,2022-02-17 02:46:00,1m,14574.75,2022-02-17 03:00:00,win,M15_INVALIDATED,100572.0,14574.25,0.421,480.6192626972395
1,short,bearish,asia,14131.5,14141.5,14106.5,2.5,25,2022-02-21 08:27:00,1m,14106.5,2022-02-21 08:45:00,win,TP,,14143.75,2.446,483.0652626972395
1,short,bearish,asia,13707.75,13720.25,13676.5,2.5,20,2022-02-22 07:52:00,1m,13720.25,2022-02-22 08:00:00,loss,1m_SL_first,,13738.5,-1.0432,482.0220626972395
2,long,bullish,ny,13799.25,13780.75,13845.5,2.5,13,2022-02-23 17:55:00,1m,13845.5,2022-02-23 18:15:00,win,TP,,13809.75,2.4708108108108107,484.4928735080503
1,short,bearish,london,14030.0,14040.0,14005.0,2.5,25,2022-02-25 15:10:00,1m,14005.0,2022-02-25 15:15:00,win,TP,,14013.75,2.446,486.93887350805034
1,short,bearish,ny,13953.25,13963.25,13928.25,2.5,25,2022-02-25 15:52:00,1m,13928.25,2022-02-25 16:00:00,win,TP,,13967.0,2.446,489.38487350805036
1,short,bearish,ny,13902.25,13921.25,13854.75,4.4868421052631575,13,2022-02-25 16:16:00,1m,13987.5,2022-02-25 16:30:00,loss,M15_INVALIDATED,101171.0,13919.25,-1.028421052631579,488.3564524554188
1,short,bearish,ny,14125.0,14140.25,14086.875,2.5245901639344264,16,2022-02-25 19:56:00,1m,14086.5,2022-02-25 20:00:00,win,EOD_CLOSE,101185.0,14108.25,2.4891803278688527,490.8456327832876
2,long,bullish,asia,13884.25,13874.25,13909.25,2.5,25,2022-02-28 02:13:00,1m,13909.25,2022-02-28 02:15:00,win,TP,,13912.25,2.446,493.29163278328764
2,long,bullish,asia,13870.75,13860.75,13895.75,0.825,25,2022-02-28 02:41:00,1m,13879.0,2022-02-28 02:45:00,win,M15_INVALIDATED,101209.0,13912.25,0.7709999999999999,494.06263278328765
2,long,bullish,asia,13907.25,13897.25,13932.25,2.5,25,2022-02-28 08:25:00,1m,13932.25,2022-02-28 08:30:00,win,TP,,13912.25,2.446,496.5086327832877
1,short,bearish,asia,13992.25,14002.25,13967.25,2.375,25,2022-03-02 03:16:00,1m,14016.0,2022-03-02 03:30:00,loss,M15_INVALIDATED,101398.0,13983.25,-1.054,495.4546327832877
1,short,bearish,ny,14293.75,14304.75,14266.25,2.5,22,2022-03-03 15:49:00,1m,14266.25,2022-03-03 16:00:00,win,M15_INVALIDATED,101541.0,14254.5,2.4509090909090907,497.9055418741968
1,short,bearish,ny,14065.5,14075.5,14040.5,2.5,25,2022-03-03 17:14:00,1m,14040.5,2022-03-03 17:15:00,win,1m_TP_first,,14145.0,2.446,500.3515418741968
1,short,bearish,ny,14088.25,14098.25,14063.25,4.15,25,2022-03-03 17:39:00,1m,14129.75,2022-03-03 17:45:00,loss,M15_INVALIDATED,101548.0,14095.0,-1.054,499.29754187419684
1,short,bearish,ny,14100.75,14110.75,14075.75,2.5,25,2022-03-03 18:25:00,1m,14075.75,2022-03-03 18:30:00,win,1m_TP_first,,14095.0,2.446,501.74354187419686
1,short,bearish,ny,14124.25,14134.75,14098.0,2.5,23,2022-03-03 18:55:00,1m,14134.75,2022-03-03 19:00:00,loss,SL,,14145.0,-1.0514285714285714,500.6921133027683
1,short,bearish,london,13390.0,13400.0,13365.0,2.5,25,2022-03-08 13:28:00,1m,13365.0,2022-03-08 13:30:00,win,TP,,13377.75,2.446,503.1381133027683
2,long,bullish,asia,13725.75,13715.75,13750.75,2.5,25,2022-03-10 03:02:00,1m,13750.75,2022-03-10 03:30:00,win,TP,,13741.75,2.446,505.58411330276834
1,short,bearish,asia,13331.5,13341.5,13306.5,2.5,25,2022-03-14 07:01:00,1m,13341.5,2022-03-14 07:15:00,loss,SL,,13345.75,-1.054,504.53011330276837
2,long,bullish,london,13275.25,13265.25,13300.25,2.5,25,2022-03-14 14:13:00,1m,13265.25,2022-03-14 14:15:00,loss,SL,,13282.5,-1.054,503.4761133027684
1,short,bearish,ny,13376.25,13389.0,13344.375,2.5,19,2022-03-15 16:42:00,1m,13344.375,2022-03-15 18:15:00,win,TP,,13389.25,2.4576470588235293,505.9337603615919
2,long,bullish,asia,13446.5,13436.5,13471.5,2.5,25,2022-03-16 03:05:00,1m,13471.5,2022-03-16 04:15:00,win,TP,,13451.5,2.446,508.37976036159193
2,long,bullish,london,13917.0,13907.0,13942.0,2.325,25,2022-03-17 10:24:00,1m,13893.75,2022-03-17 11:45:00,loss,M15_INVALIDATED,102460.0,13900.0,-1.054,507.32576036159196
2,long,bullish,london,14428.25,14418.25,14453.25,2.5,25,2022-03-22 14:49:00,1m,14453.25,2022-03-22 15:00:00,win,TP,,14435.25,2.446,509.771760361592
1,short,bearish,london,14773.5,14783.5,14748.5,2.5,25,2022-03-28 14:22:00,1m,14748.5,2022-03-28 14:45:00,win,TP,,14779.5,2.446,512.217760361592
1,short,bearish,ny,14824.25,14834.25,14799.25,2.5,25,2022-03-28 17:32:00,1m,14799.25,2022-03-28 17:45:00,win,TP,,14814.0,2.446,514.663760361592
2,long,bullish,london,15103.0,15093.0,15128.0,0.775,25,2022-03-31 13:46:00,1m,15110.75,2022-03-31 14:00:00,win,M15_INVALIDATED,103405.0,15119.0,0.721,515.384760361592
2,long,bullish,london,15125.75,15115.75,15150.75,1.525,25,2022-03-31 14:33:00,1m,15110.5,2022-03-31 15:00:00,loss,M15_INVALIDATED,103409.0,15119.0,-1.054,514.3307603615921
2,long,bullish,ny,15018.0,15008.0,15043.0,2.5,25,2022-03-31 16:31:00,1m,15043.0,2022-03-31 16:45:00,win,TP,,15012.25,2.446,516.7767603615921
2,long,bullish,ny,15022.75,15007.75,15060.25,2.8666666666666667,16,2022-03-31 19:52:00,1m,14979.75,2022-03-31 20:00:00,loss,EOD_CLOSE,103429.0,15012.25,-1.036,515.7407603615922
2,long,bullish,ny,14376.25,14362.75,14410.0,2.5,18,2022-04-08 16:52:00,1m,14410.0,2022-04-08 17:00:00,win,TP,,14437.75,2.46,518.2007603615922
2,long,bullish,ny,14422.75,14412.75,14447.75,2.5,25,2022-04-08 17:46:00,1m,14447.75,2022-04-08 18:00:00,win,TP,,14433.75,2.446,520.6467603615922
2,long,bullish,ny,14445.5,14435.5,14470.5,2.5,25,2022-04-08 18:16:00,1m,14470.5,2022-04-08 18:30:00,win,TP,,14437.75,2.446,523.0927603615922
2,long,bullish,london,14203.25,14193.25,14228.25,2.5,25,2022-04-14 14:02:00,1m,14228.25,2022-04-14 14:30:00,win,1m_TP_first,,14196.5,2.446,525.5387603615923
2,long,bullish,ny,14053.0,14036.25,14094.875,2.5,14,2022-04-20 18:47:00,1m,14036.25,2022-04-20 19:00:00,loss,SL,,14042.25,-1.0322388059701493,524.5065215556222
2,long,bullish,ny,14077.0,14067.0,14102.0,2.5,25,2022-04-20 19:24:00,1m,14067.0,2022-04-20 19:30:00,loss,1m_SL_first,,14066.25,-1.054,523.4525215556222
1,short,bearish,ny,13725.25,13736.5,13697.125,2.5,22,2022-04-22 15:34:00,1m,13697.125,2022-04-22 15:45:00,win,TP,,13760.5,2.452,525.9045215556222
1,short,bearish,ny,13292.5,13309.5,13250.0,2.5,14,2022-04-25 16:15:00,1m,13309.5,2022-04-25 16:30:00,loss,SL,,13337.0,-1.031764705882353,524.8727568497399
1,short,bearish,ny,13327.75,13337.75,13302.75,2.5,25,2022-04-25 17:01:00,1m,13302.75,2022-04-25 17:15:00,win,1m_TP_first,,13337.0,2.446,527.3187568497399
1,short,bearish,ny,13315.0,13330.5,13276.25,2.5,16,2022-04-25 18:13:00,1m,13330.5,2022-04-25 18:15:00,loss,SL,,13337.0,-1.0348387096774194,526.2839181400625
1,short,bearish,ny,13327.5,13342.25,13290.625,2.2711864406779663,16,2022-04-25 19:02:00,1m,13361.0,2022-04-25 19:30:00,loss,M15_INVALIDATED,104922.0,13337.0,-1.0366101694915255,525.247307970571
2,long,bullish,london,13520.5,13510.5,13545.5,3.675,25,2022-04-26 08:52:00,1m,13483.75,2022-04-26 10:15:00,loss,M15_INVALIDATED,104978.0,13507.75,-1.054,524.193307970571
2,long,bullish,ny,13117.0,13105.5,13145.75,2.5,21,2022-04-27 19:29:00,1m,13145.75,2022-04-27 19:30:00,win,TP,,13096.25,2.4530434782608697,526.6463514488319
2,long,bullish,ny,13109.5,13096.5,13142.0,2.5,19,2022-04-28 17:03:00,1m,13142.0,2022-04-28 17:15:00,win,TP,,13096.25,2.4584615384615383,529.1048129872934
2,long,bullish,ny,13427.25,13417.25,13452.25,1.075,25,2022-04-28 19:49:00,1m,13438.0,2022-04-28 20:00:00,win,EOD_CLOSE,105203.0,13432.25,1.021,530.1258129872933
2,long,bullish,ny,13144.75,13133.5,13172.875,6.688888888888889,22,2022-05-03 19:59:00,1m,13069.5,2022-05-03 20:00:00,loss,EOD_CLOSE,105484.0,13132.75,-1.048,529.0778129872933
1,short,bearish,london,13135.0,13145.0,13110.0,2.5,25,2022-05-04 13:54:00,1m,13110.0,2022-05-04 14:15:00,win,TP,,13145.5,2.446,531.5238129872934
1,short,bearish,ny,12938.5,12954.5,12898.5,2.5,15,2022-05-04 16:52:00,1m,12898.5,2022-05-04 17:00:00,win,TP,,12971.0,2.46625,533.9900629872933
1,short,bearish,london,13440.0,13450.0,13415.0,0.225,25,2022-05-05 09:25:00,1m,13437.75,2022-05-05 09:30:00,win,M15_INVALIDATED,105628.0,13433.0,0.17099999999999999,534.1610629872933
1,short,bearish,london,12841.5,12859.0,12797.75,2.5,14,2022-05-06 14:43:00,1m,12797.75,2022-05-06 15:00:00,win,TP,,12884.5,2.4691428571428573,536.6302058444362
2,long,bullish,asia,12540.75,12530.75,12565.75,2.5,25,2022-05-09 03:20:00,1m,12565.75,2022-05-09 03:45:00,win,TP,,12519.0,2.446,539.0762058444362
2,long,bullish,london,12244.5,12234.5,12269.5,2.5,25,2022-05-16 09:26:00,1m,12269.5,2022-05-16 09:45:00,win,TP,,12236.25,2.446,541.5222058444363
1,short,bearish,ny,11937.25,11956.5,11889.125,2.5,12,2022-05-19 16:38:00,1m,11889.125,2022-05-19 16:45:00,win,1m_TP_first,,11953.5,2.471948051948052,543.9941538963843
1,short,bearish,ny,11961.0,11971.0,11936.0,2.5,25,2022-05-19 18:40:00,1m,11936.0,2022-05-19 18:45:00,win,TP,,11953.5,2.446,546.4401538963843
2,long,bullish,london,11969.0,11959.0,11994.0,2.5,25,2022-05-23 09:48:00,1m,11994.0,2022-05-23 10:00:00,win,1m_TP_first,,11964.0,2.446,548.8861538963844
2,long,bullish,london,11937.0,11920.25,11978.875,1.0149253731343284,14,2022-05-23 11:38:00,1m,11920.0,2022-05-23 11:45:00,loss,M15_INVALIDATED,106757.0,11928.0,-1.0322388059701493,547.8539150904143
2,long,bullish,london,11957.0,11947.0,11982.0,2.5,25,2022-05-23 12:58:00,1m,11947.0,2022-05-23 13:15:00,loss,SL,,11964.0,-1.054,546.7999150904143
2,long,bullish,london,11781.5,11771.5,11806.5,2.5,25,2022-05-25 11:52:00,1m,11806.5,2022-05-25 12:00:00,win,TP,,11787.75,2.446,549.2459150904143
2,long,bullish,ny,11717.5,11707.5,11742.5,2.5,25,2022-05-25 15:31:00,1m,11742.5,2022-05-25 15:45:00,win,TP,,11753.5,2.446,551.6919150904143
2,long,bullish,ny,11806.5,11786.5,11856.5,2.5,12,2022-05-25 16:01:00,1m,11856.5,2022-05-25 16:15:00,win,TP,,11787.75,2.473,554.1649150904143
2,long,bullish,ny,11861.0,11846.75,11896.625,2.5,17,2022-05-25 16:51:00,1m,11846.75,2022-05-25 17:00:00,loss,1m_SL_first,,11848.75,-1.0378947368421052,553.1270203535722
2,long,bullish,ny,11828.5,11817.75,11855.375,2.0930232558139537,23,2022-05-25 17:38:00,1m,11851.0,2022-05-25 17:45:00,win,M15_INVALIDATED,106967.0,11865.0,2.042790697674419,555.1698110512466
2,long,bullish,asia,11915.25,11905.25,11940.25,2.5,25,2022-05-26 02:10:00,1m,11940.25,2022-05-26 02:15:00,win,TP,,11928.0,2.446,557.6158110512466
2,long,bullish,asia,11974.25,11958.0,12014.875,2.5,15,2022-05-26 02:35:00,1m,11958.0,2022-05-26 03:30:00,loss,SL,,11964.0,-1.0332307692307692,556.5825802820159
2,long,bullish,asia,11876.0,11866.0,11901.0,2.5,25,2022-05-26 05:23:00,1m,11901.0,2022-05-26 05:45:00,win,TP,,11865.0,2.446,559.0285802820159
1,short,bearish,asia,12714.75,12728.0,12681.625,0.5849056603773585,18,2022-05-31 08:10:00,1m,12722.5,2022-05-31 08:15:00,loss,M15_INVALIDATED,107287.0,12720.25,-1.040754716981132,557.9878255650348
1,short,bearish,asia,12715.0,12725.0,12690.0,2.5,25,2022-05-31 08:43:00,1m,12690.0,2022-05-31 08:45:00,win,TP,,12720.25,2.446,560.4338255650348
1,short,bearish,ny,12709.5,12725.75,12668.875,2.5,15,2022-05-31 19:04:00,1m,12668.875,2022-05-31 19:30:00,win,TP,,12720.25,2.4667692307692306,562.9005947958041
2,long,bullish,ny,12686.5,12666.75,12735.875,2.5,12,2022-06-02 17:43:00,1m,12735.875,2022-06-02 18:15:00,win,TP,,12676.0,2.4726582278481013,565.3732530236522
2,long,bullish,asia,12544.25,12534.25,12569.25,2.35,25,2022-06-06 02:04:00,1m,12567.75,2022-06-06 02:15:00,win,M15_INVALIDATED,107636.0,12581.5,2.2960000000000003,567.6692530236522
2,long,bullish,asia,12574.75,12564.75,12599.75,2.5,25,2022-06-06 03:08:00,1m,12599.75,2022-06-06 03:15:00,win,TP,,12581.5,2.446,570.1152530236523
2,long,bullish,asia,12648.0,12638.0,12673.0,0.075,25,2022-06-06 06:32:00,1m,12647.25,2022-06-06 06:45:00,loss,M15_INVALIDATED,107654.0,12676.0,-1.054,569.0612530236523
1,short,bearish,ny,12544.5,12563.5,12497.0,2.5,13,2022-06-07 15:55:00,1m,12563.5,2022-06-07 16:15:00,loss,SL,,12590.25,-1.028421052631579,568.0328319710208
1,short,bearish,ny,12659.5,12669.5,12634.5,2.5,25,2022-06-07 17:18:00,1m,12634.5,2022-06-07 17:30:00,win,TP,,12664.5,2.446,570.4788319710208
1,short,bearish,ny,12581.5,12598.5,12539.0,1.9411764705882353,14,2022-06-07 17:50:00,1m,12614.5,2022-06-07 18:00:00,loss,M15_INVALIDATED,107792.0,12590.25,-1.031764705882353,569.4470672651385
1,short,bearish,ny,12578.75,12588.75,12553.75,2.5,25,2022-06-07 18:20:00,1m,12588.75,2022-06-07 18:30:00,loss,SL,,12590.25,-1.054,568.3930672651385
1,short,bearish,asia,12662.5,12672.5,12637.5,2.5,25,2022-06-08 07:34:00,1m,12672.5,2022-06-08 07:45:00,loss,SL,,12655.5,-1.054,567.3390672651385
